Sr.No.,Element Name,Period,Unit,Decimals,Fact Value
312,AdjustmentsForDecreaseIncreaseInTradeReceivablesCurrent,01-04-2022 To 30-09-2022,FourD,-5.0,-4815400000
313,AdjustmentsForDecreaseIncreaseInTradeReceivablesNoncurrent,01-04-2022 To 30-09-2022,FourD,-5.0,0
314,AdjustmentsForDecreaseIncreaseInOtherCurrentAssets,01-04-2022 To 30-09-2022,FourD,-5.0,-508900000
315,AdjustmentsForDecreaseIncreaseInOtherNoncurrentAssets,01-04-2022 To 30-09-2022,FourD,-5.0,0
316,AdjustmentsForOtherFinancialAssetsNoncurrent,01-04-2022 To 30-09-2022,FourD,-5.0,0
317,AdjustmentsForOtherFinancialAssetsCurrent,01-04-2022 To 30-09-2022,FourD,-5.0,0
318,AdjustmentsForOtherBankBalances,01-04-2022 To 30-09-2022,FourD,-5.0,0
319,AdjustmentsForIncreaseDecreaseInTradePayablesCurrent,01-04-2022 To 30-09-2022,FourD,-5.0,5194700000
320,AdjustmentsForIncreaseDecreaseInTradePayablesNoncurrent,01-04-2022 To 30-09-2022,FourD,-5.0,0
321,AdjustmentsForIncreaseDecreaseInOtherCurrentLiabilities,01-04-2022 To 30-09-2022,FourD,-5.0,0
322,AdjustmentsForIncreaseDecreaseInOtherNoncurrentLiabilities,01-04-2022 To 30-09-2022,FourD,-5.0,0
323,AdjustmentsForDepreciationAndAmortisationExpense,01-04-2022 To 30-09-2022,FourD,-5.0,2863600000
324,AdjustmentsForImpairmentLossReversalOfImpairmentLossRecognisedInProfitOrLoss,01-04-2022 To 30-09-2022,FourD,-5.0,0
325,AdjustmentsForProvisionsCurrent,01-04-2022 To 30-09-2022,FourD,-5.0,-101800000
326,AdjustmentsForProvisionsNoncurrent,01-04-2022 To 30-09-2022,FourD,-5.0,0
327,AdjustmentsForOtherFinancialLiabilitiesCurrent,01-04-2022 To 30-09-2022,FourD,-5.0,0
328,AdjustmentsForOtherFinancialLiabilitiesNoncurrent,01-04-2022 To 30-09-2022,FourD,-5.0,0
329,AdjustmentsForUnrealisedForeignExchangeLossesGains,01-04-2022 To 30-09-2022,FourD,-5.0,0
330,AdjustmentsForDividendIncome,01-04-2022 To 30-09-2022,FourD,-5.0,0
331,AdjustmentsForInterestIncome,01-04-2022 To 30-09-2022,FourD,-5.0,725000000
332,AdjustmentsForSharebasedPayments,01-04-2022 To 30-09-2022,FourD,-5.0,0
333,AdjustmentsForFairValueGainsLosses,01-04-2022 To 30-09-2022,FourD,-5.0,-168000000
334,AdjustmentsForUndistributedProfitsOfAssociates,01-04-2022 To 30-09-2022,FourD,-5.0,0
335,OtherAdjustmentsForWhichCashEffectsAreInvestingOrFinancingCashFlow,01-04-2022 To 30-09-2022,FourD,-5.0,0
336,OtherAdjustmentsToReconcileProfitLoss,01-04-2022 To 30-09-2022,FourD,-5.0,28100000
337,OtherAdjustmentsForNoncashItems,01-04-2022 To 30-09-2022,FourD,-5.0,668500000
338,ShareOfProfitAndLossFromPartnershipFirmOrAssociationOfPersonsOrLimitedLiabilityPartnerships,01-04-2022 To 30-09-2022,FourD,-5.0,0
339,AdjustmentsForReconcileProfitLoss,01-04-2022 To 30-09-2022,FourD,-5.0,8844300000
340,CashFlowsFromUsedInOperations,01-04-2022 To 30-09-2022,FourD,-5.0,1047100000
341,DividendsReceivedClassifiedAsOperatingActivities,01-04-2022 To 30-09-2022,FourD,-5.0,0
342,InterestPaidClassifiedAsOperatingActivities,01-04-2022 To 30-09-2022,FourD,-5.0,0
343,InterestReceivedClassifiedAsOperatingActivities,01-04-2022 To 30-09-2022,FourD,-5.0,0
344,IncomeTaxesPaidRefundClassifiedAsOperatingActivities,01-04-2022 To 30-09-2022,FourD,-5.0,283800000
345,OtherInflowsOutflowsOfCashClassifiedAsOperatingActivities,01-04-2022 To 30-09-2022,FourD,-5.0,0
346,CashFlowsFromUsedInOperatingActivities,01-04-2022 To 30-09-2022,FourD,-5.0,763300000
347,CashFlowsFromLosingControlOfSubsidiariesOrOtherBusinessesClassifiedAsInvestingActivities,01-04-2022 To 30-09-2022,FourD,-5.0,0
348,CashFlowsUsedInObtainingControlOfSubsidiariesOrOtherBusinessesClassifiedAsInvestingActivities,01-04-2022 To 30-09-2022,FourD,-5.0,0
349,OtherCashReceiptsFromSalesOfEquityOrDebtInstrumentsOfOtherEntitiesClassifiedAsInvestingActivities,01-04-2022 To 30-09-2022,FourD,-5.0,0
350,OtherCashPaymentsToAcquireEquityOrDebtInstrumentsOfOtherEntitiesClassifiedAsInvestingActivities,01-04-2022 To 30-09-2022,FourD,-5.0,0
351,OtherCashReceiptsFromSalesOfInterestsInJointVenturesClassifiedAsInvestingActivities,01-04-2022 To 30-09-2022,FourD,-5.0,0
352,OtherCashPaymentsToAcquireInterestsInJointVenturesClassifiedAsInvestingActivities,01-04-2022 To 30-09-2022,FourD,-5.0,0
353,CashReceiptsFromShareOfProfitsOfPartnershipFirmOrAssociationOfPersonsOrLimitedLiabilityPartnerships,01-04-2022 To 30-09-2022,FourD,-5.0,0
354,CashPaymentForInvestmentInPartnershipFirmOrAssociationOfPersonsOrLimitedLiabilityPartnerships,01-04-2022 To 30-09-2022,FourD,-5.0,0
355,ProceedsFromSalesOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,01-04-2022 To 30-09-2022,FourD,-5.0,36100000
356,PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,01-04-2022 To 30-09-2022,FourD,-5.0,403000000
357,ProceedsFromSalesOfInvestmentPropertyClassifiedAsInvestingActivities,01-04-2022 To 30-09-2022,FourD,-5.0,0
358,PurchaseOfInvestmentPropertyClassifiedAsInvestingActivities,01-04-2022 To 30-09-2022,FourD,-5.0,0
359,ProceedsFromSalesOfIntangibleAssetsClassifiedAsInvestingActivities,01-04-2022 To 30-09-2022,FourD,-5.0,0
360,PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities,01-04-2022 To 30-09-2022,FourD,-5.0,0
361,ProceedsFromSalesOfIntangibleAssetsUnderDevelopment,01-04-2022 To 30-09-2022,FourD,-5.0,0
362,PurchaseOfIntangibleAssetsUnderDevelopment,01-04-2022 To 30-09-2022,FourD,-5.0,0
363,ProceedsFromSalesOfGoodwillClassifiedAsInvestingActivities,01-04-2022 To 30-09-2022,FourD,-5.0,0
364,PurchaseOfGoodwillClassifiedAsInvestingActivities,01-04-2022 To 30-09-2022,FourD,-5.0,0
365,ProceedsFromBiologicalAssetsOtherThanBearerPlantsClassifiedAsInvestingActivities,01-04-2022 To 30-09-2022,FourD,-5.0,0
366,PurchaseOfBiologicalAssetsOtherThanBearerPlantsClassifiedAsInvestingActivities,01-04-2022 To 30-09-2022,FourD,-5.0,0
367,ProceedsFromGovernmentGrantsClassifiedAsInvestingActivities,01-04-2022 To 30-09-2022,FourD,-5.0,0
368,ProceedsFromSalesOfOtherLongTermAssetsClassifiedAsInvestingActivities,01-04-2022 To 30-09-2022,FourD,-5.0,1000000
369,PurchaseOfOtherLongTermAssetsClassifiedAsInvestingActivities,01-04-2022 To 30-09-2022,FourD,-5.0,0
370,CashAdvancesAndLoansMadeToOtherPartiesClassifiedAsInvestingActivities,01-04-2022 To 30-09-2022,FourD,-5.0,0
371,CashReceiptsFromRepaymentOfAdvancesAndLoansMadeToOtherPartiesClassifiedAsInvestingActivities,01-04-2022 To 30-09-2022,FourD,-5.0,0
372,CashPaymentsForFutureContractsForwardContractsOptionContractsAndSwapContractsClassifiedAsInvestingActivities,01-04-2022 To 30-09-2022,FourD,-5.0,0
373,CashReceiptsFromFutureContractsForwardContractsOptionContractsAndSwapContractsClassifiedAsInvestingActivities,01-04-2022 To 30-09-2022,FourD,-5.0,0
374,DividendsReceivedClassifiedAsInvestingActivities,01-04-2022 To 30-09-2022,FourD,-5.0,0
375,InterestReceivedClassifiedAsInvestingActivities,01-04-2022 To 30-09-2022,FourD,-5.0,80100000
376,IncomeTaxesPaidRefundClassifiedAsInvestingActivities,01-04-2022 To 30-09-2022,FourD,-5.0,0
377,OtherInflowsOutflowsOfCashClassifiedAsInvestingActivities,01-04-2022 To 30-09-2022,FourD,-5.0,-209600000
378,CashFlowsFromUsedInInvestingActivities,01-04-2022 To 30-09-2022,FourD,-5.0,-495400000
379,ProceedsFromChangesInOwnershipInterestsInSubsidiaries,01-04-2022 To 30-09-2022,FourD,-5.0,0
380,PaymentsFromChangesInOwnershipInterestsInSubsidiaries,01-04-2022 To 30-09-2022,FourD,-5.0,0
381,ProceedsFromIssuingSharesClassifiedAsFinancingActivities,01-04-2022 To 30-09-2022,FourD,-5.0,0
382,ProceedsFromIssuingOtherEquityInstruments,01-04-2022 To 30-09-2022,FourD,-5.0,0
383,PaymentsToAcquireOrRedeemEntitysShares,01-04-2022 To 30-09-2022,FourD,-5.0,0
384,PaymentsOfOtherEquityInstruments,01-04-2022 To 30-09-2022,FourD,-5.0,0
385,ProceedsFromExerciseOfStockOptions,01-04-2022 To 30-09-2022,FourD,-5.0,0
386,ProceedsFromIssuingDebenturesNotesBondsEtc,01-04-2022 To 30-09-2022,FourD,-5.0,0
387,ProceedsFromBorrowingsClassifiedAsFinancingActivities,01-04-2022 To 30-09-2022,FourD,-5.0,0
388,RepaymentsOfBorrowingsClassifiedAsFinancingActivities,01-04-2022 To 30-09-2022,FourD,-5.0,205900000
389,PaymentsOfFinanceLeaseLiabilitiesClassifiedAsFinancingActivities,01-04-2022 To 30-09-2022,FourD,-5.0,35300000
390,PaymentsOfLeaseLiabilitiesClassifiedAsFinancingActivities,01-04-2022 To 30-09-2022,FourD,-5.0,0
391,DividendsPaidClassifiedAsFinancingActivities,01-04-2022 To 30-09-2022,FourD,-5.0,0
392,InterestPaidClassifiedAsFinancingActivities,01-04-2022 To 30-09-2022,FourD,-5.0,819200000
393,IncomeTaxesPaidRefundClassifiedAsFinancingActivities,01-04-2022 To 30-09-2022,FourD,-5.0,0
394,OtherInflowsOutflowsOfCashClassifiedAsFinancingActivities,01-04-2022 To 30-09-2022,FourD,-5.0,0
395,CashFlowsFromUsedInFinancingActivities,01-04-2022 To 30-09-2022,FourD,-5.0,-1060400000
396,IncreaseDecreaseInCashAndCashEquivalentsBeforeEffectOfExchangeRateChanges,01-04-2022 To 30-09-2022,FourD,-5.0,-792500000
397,EffectOfExchangeRateChangesOnCashAndCashEquivalents,01-04-2022 To 30-09-2022,FourD,-5.0,0
398,IncreaseDecreaseInCashAndCashEquivalents,01-04-2022 To 30-09-2022,FourD,-5.0,-792500000
399,CashAndCashEquivalentsCashFlowStatement,31-03-2022,PY_I,-5.0,0
400,CashAndCashEquivalentsCashFlowStatement,30-09-2022,OneI,-5.0,-792500000
401,DescriptionOfItemThatWillNotBeReclassifiedToProfitAndLoss,01-07-2022 To 30-09-2022,,,Items that will not be reclassified to Profit/(Loss)
402,AmountOfItemThatWillNotBeReclassifiedToProfitAndLoss,01-07-2022 To 30-09-2022,D_ItemsThatWillNotBeReclassifiedToProfitAndLoss11,-5.0,2300000
403,AmountOfItemThatWillNotBeReclassifiedToProfitAndLoss,01-07-2022 To 30-09-2022,OneD,-5.0,2300000
404,DescriptionOfItemThatWillNotBeReclassifiedToProfitAndLoss,01-04-2022 To 30-09-2022,,,Items that will not be reclassified to Profit/(Loss)
405,AmountOfItemThatWillNotBeReclassifiedToProfitAndLoss,01-04-2022 To 30-09-2022,D_ItemsThatWillNotBeReclassifiedToProfitAndLoss41,-5.0,1900000
406,AmountOfItemThatWillNotBeReclassifiedToProfitAndLoss,01-04-2022 To 30-09-2022,FourD,-5.0,1900000
407,IncomeTaxRelatingToItmesThatWillNotBeReclassifiedToProfitOrLoss,01-07-2022 To 30-09-2022,OneD,-5.0,700000
408,IncomeTaxRelatingToItmesThatWillNotBeReclassifiedToProfitOrLoss,01-04-2022 To 30-09-2022,FourD,-5.0,400000
409,DescriptionOfItemThatWillBeReclassifiedToProfitAndLoss,01-07-2022 To 30-09-2022,,,Items that will be reclassified to Profit/(Loss)
410,AmountOfItemThatWillBeReclassifiedToProfitAndLoss,01-07-2022 To 30-09-2022,D_ItemsThatWillBeReclassifiedToProfitAndLoss11,-5.0,0
411,AmountOfItemThatWillBeReclassifiedToProfitAndLoss,01-07-2022 To 30-09-2022,OneD,-5.0,0
412,DescriptionOfItemThatWillBeReclassifiedToProfitAndLoss,01-04-2022 To 30-09-2022,,,Items that will be reclassified to Profit/(Loss)
413,AmountOfItemThatWillBeReclassifiedToProfitAndLoss,01-04-2022 To 30-09-2022,D_ItemsThatWillBeReclassifiedToProfitAndLoss41,-5.0,0
414,AmountOfItemThatWillBeReclassifiedToProfitAndLoss,01-04-2022 To 30-09-2022,FourD,-5.0,0
415,IncomeTaxRelatingToItmesThatWillBeReclassifiedToProfitOrLoss,01-07-2022 To 30-09-2022,OneD,-5.0,0
416,IncomeTaxRelatingToItmesThatWillBeReclassifiedToProfitOrLoss,01-04-2022 To 30-09-2022,FourD,-5.0,0
